FileName_AA,FileName_BF,FileName_DA,FileName_DD,FileName_ED,FileName_MB,ImageNumber,Metadata_batch,Metadata_hour,Metadata_label,Metadata_time
clMcf7_exp20240515_h3_b15_ic1_cAA.tif,clMcf7_exp20240515_h3_b15_ic1_cBF.tif,clMcf7_exp20240515_h3_b15_ic1_cDA.tif,clMcf7_exp20240515_h3_b15_ic1_cDD.tif,clMcf7_exp20240515_h3_b15_ic1_cED.tif,clMcf7_exp20240515_h3_b15_ic1_cMB.tif,75,15,3,1,20240515
clMcf7_exp20240515_h3_b16_ic1_cAA.tif,clMcf7_exp20240515_h3_b16_ic1_cBF.tif,clMcf7_exp20240515_h3_b16_ic1_cDA.tif,clMcf7_exp20240515_h3_b16_ic1_cDD.tif,clMcf7_exp20240515_h3_b16_ic1_cED.tif,clMcf7_exp20240515_h3_b16_ic1_cMB.tif,76,16,3,1,20240515
clMcf7_exp20240515_h3_b17_ic1_cAA.tif,clMcf7_exp20240515_h3_b17_ic1_cBF.tif,clMcf7_exp20240515_h3_b17_ic1_cDA.tif,clMcf7_exp20240515_h3_b17_ic1_cDD.tif,clMcf7_exp20240515_h3_b17_ic1_cED.tif,clMcf7_exp20240515_h3_b17_ic1_cMB.tif,77,17,3,1,20240515
clMcf7_exp20240515_h3_b18_ic1_cAA.tif,clMcf7_exp20240515_h3_b18_ic1_cBF.tif,clMcf7_exp20240515_h3_b18_ic1_cDA.tif,clMcf7_exp20240515_h3_b18_ic1_cDD.tif,clMcf7_exp20240515_h3_b18_ic1_cED.tif,clMcf7_exp20240515_h3_b18_ic1_cMB.tif,78,18,3,1,20240515
clMcf7_exp20240515_h3_b19_ic1_cAA.tif,clMcf7_exp20240515_h3_b19_ic1_cBF.tif,clMcf7_exp20240515_h3_b19_ic1_cDA.tif,clMcf7_exp20240515_h3_b19_ic1_cDD.tif,clMcf7_exp20240515_h3_b19_ic1_cED.tif,clMcf7_exp20240515_h3_b19_ic1_cMB.tif,79,19,3,1,20240515
clMcf7_exp20240515_h3_b1_ic1_cAA.tif,clMcf7_exp20240515_h3_b1_ic1_cBF.tif,clMcf7_exp20240515_h3_b1_ic1_cDA.tif,clMcf7_exp20240515_h3_b1_ic1_cDD.tif,clMcf7_exp20240515_h3_b1_ic1_cED.tif,clMcf7_exp20240515_h3_b1_ic1_cMB.tif,80,1,3,1,20240515
clMcf7_exp20240515_h3_b2_ic1_cAA.tif,clMcf7_exp20240515_h3_b2_ic1_cBF.tif,clMcf7_exp20240515_h3_b2_ic1_cDA.tif,clMcf7_exp20240515_h3_b2_ic1_cDD.tif,clMcf7_exp20240515_h3_b2_ic1_cED.tif,clMcf7_exp20240515_h3_b2_ic1_cMB.tif,81,2,3,1,20240515
clMcf7_exp20240515_h3_b3_ic1_cAA.tif,clMcf7_exp20240515_h3_b3_ic1_cBF.tif,clMcf7_exp20240515_h3_b3_ic1_cDA.tif,clMcf7_exp20240515_h3_b3_ic1_cDD.tif,clMcf7_exp20240515_h3_b3_ic1_cED.tif,clMcf7_exp20240515_h3_b3_ic1_cMB.tif,82,3,3,1,20240515
clMcf7_exp20240515_h3_b4_ic1_cAA.tif,clMcf7_exp20240515_h3_b4_ic1_cBF.tif,clMcf7_exp20240515_h3_b4_ic1_cDA.tif,clMcf7_exp20240515_h3_b4_ic1_cDD.tif,clMcf7_exp20240515_h3_b4_ic1_cED.tif,clMcf7_exp20240515_h3_b4_ic1_cMB.tif,83,4,3,1,20240515
clMcf7_exp20240515_h3_b5_ic1_cAA.tif,clMcf7_exp20240515_h3_b5_ic1_cBF.tif,clMcf7_exp20240515_h3_b5_ic1_cDA.tif,clMcf7_exp20240515_h3_b5_ic1_cDD.tif,clMcf7_exp20240515_h3_b5_ic1_cED.tif,clMcf7_exp20240515_h3_b5_ic1_cMB.tif,84,5,3,1,20240515
clMcf7_exp20240515_h3_b6_ic1_cAA.tif,clMcf7_exp20240515_h3_b6_ic1_cBF.tif,clMcf7_exp20240515_h3_b6_ic1_cDA.tif,clMcf7_exp20240515_h3_b6_ic1_cDD.tif,clMcf7_exp20240515_h3_b6_ic1_cED.tif,clMcf7_exp20240515_h3_b6_ic1_cMB.tif,85,6,3,1,20240515
clMcf7_exp20240515_h3_b7_ic1_cAA.tif,clMcf7_exp20240515_h3_b7_ic1_cBF.tif,clMcf7_exp20240515_h3_b7_ic1_cDA.tif,clMcf7_exp20240515_h3_b7_ic1_cDD.tif,clMcf7_exp20240515_h3_b7_ic1_cED.tif,clMcf7_exp20240515_h3_b7_ic1_cMB.tif,86,7,3,1,20240515
clMcf7_exp20240515_h3_b8_ic1_cAA.tif,clMcf7_exp20240515_h3_b8_ic1_cBF.tif,clMcf7_exp20240515_h3_b8_ic1_cDA.tif,clMcf7_exp20240515_h3_b8_ic1_cDD.tif,clMcf7_exp20240515_h3_b8_ic1_cED.tif,clMcf7_exp20240515_h3_b8_ic1_cMB.tif,87,8,3,1,20240515
clMcf7_exp20240515_h3_b9_ic1_cAA.tif,clMcf7_exp20240515_h3_b9_ic1_cBF.tif,clMcf7_exp20240515_h3_b9_ic1_cDA.tif,clMcf7_exp20240515_h3_b9_ic1_cDD.tif,clMcf7_exp20240515_h3_b9_ic1_cED.tif,clMcf7_exp20240515_h3_b9_ic1_cMB.tif,88,9,3,1,20240515
clMcf7_exp20240515_h4_b0_ic0_cAA.tif,clMcf7_exp20240515_h4_b0_ic0_cBF.tif,clMcf7_exp20240515_h4_b0_ic0_cDA.tif,clMcf7_exp20240515_h4_b0_ic0_cDD.tif,clMcf7_exp20240515_h4_b0_ic0_cED.tif,clMcf7_exp20240515_h4_b0_ic0_cMB.tif,89,0,4,0,20240515
clMcf7_exp20240515_h4_b10_ic0_cAA.tif,clMcf7_exp20240515_h4_b10_ic0_cBF.tif,clMcf7_exp20240515_h4_b10_ic0_cDA.tif,clMcf7_exp20240515_h4_b10_ic0_cDD.tif,clMcf7_exp20240515_h4_b10_ic0_cED.tif,clMcf7_exp20240515_h4_b10_ic0_cMB.tif,90,10,4,0,20240515
clMcf7_exp20240515_h4_b11_ic0_cAA.tif,clMcf7_exp20240515_h4_b11_ic0_cBF.tif,clMcf7_exp20240515_h4_b11_ic0_cDA.tif,clMcf7_exp20240515_h4_b11_ic0_cDD.tif,clMcf7_exp20240515_h4_b11_ic0_cED.tif,clMcf7_exp20240515_h4_b11_ic0_cMB.tif,91,11,4,0,20240515
clMcf7_exp20240515_h4_b12_ic0_cAA.tif,clMcf7_exp20240515_h4_b12_ic0_cBF.tif,clMcf7_exp20240515_h4_b12_ic0_cDA.tif,clMcf7_exp20240515_h4_b12_ic0_cDD.tif,clMcf7_exp20240515_h4_b12_ic0_cED.tif,clMcf7_exp20240515_h4_b12_ic0_cMB.tif,92,12,4,0,20240515
clMcf7_exp20240515_h4_b13_ic0_cAA.tif,clMcf7_exp20240515_h4_b13_ic0_cBF.tif,clMcf7_exp20240515_h4_b13_ic0_cDA.tif,clMcf7_exp20240515_h4_b13_ic0_cDD.tif,clMcf7_exp20240515_h4_b13_ic0_cED.tif,clMcf7_exp20240515_h4_b13_ic0_cMB.tif,93,13,4,0,20240515
clMcf7_exp20240515_h4_b14_ic0_cAA.tif,clMcf7_exp20240515_h4_b14_ic0_cBF.tif,clMcf7_exp20240515_h4_b14_ic0_cDA.tif,clMcf7_exp20240515_h4_b14_ic0_cDD.tif,clMcf7_exp20240515_h4_b14_ic0_cED.tif,clMcf7_exp20240515_h4_b14_ic0_cMB.tif,94,14,4,0,20240515
clMcf7_exp20240515_h4_b15_ic0_cAA.tif,clMcf7_exp20240515_h4_b15_ic0_cBF.tif,clMcf7_exp20240515_h4_b15_ic0_cDA.tif,clMcf7_exp20240515_h4_b15_ic0_cDD.tif,clMcf7_exp20240515_h4_b15_ic0_cED.tif,clMcf7_exp20240515_h4_b15_ic0_cMB.tif,95,15,4,0,20240515
clMcf7_exp20240515_h4_b16_ic0_cAA.tif,clMcf7_exp20240515_h4_b16_ic0_cBF.tif,clMcf7_exp20240515_h4_b16_ic0_cDA.tif,clMcf7_exp20240515_h4_b16_ic0_cDD.tif,clMcf7_exp20240515_h4_b16_ic0_cED.tif,clMcf7_exp20240515_h4_b16_ic0_cMB.tif,96,16,4,0,20240515
clMcf7_exp20240515_h4_b17_ic0_cAA.tif,clMcf7_exp20240515_h4_b17_ic0_cBF.tif,clMcf7_exp20240515_h4_b17_ic0_cDA.tif,clMcf7_exp20240515_h4_b17_ic0_cDD.tif,clMcf7_exp20240515_h4_b17_ic0_cED.tif,clMcf7_exp20240515_h4_b17_ic0_cMB.tif,97,17,4,0,20240515
clMcf7_exp20240515_h4_b18_ic0_cAA.tif,clMcf7_exp20240515_h4_b18_ic0_cBF.tif,clMcf7_exp20240515_h4_b18_ic0_cDA.tif,clMcf7_exp20240515_h4_b18_ic0_cDD.tif,clMcf7_exp20240515_h4_b18_ic0_cED.tif,clMcf7_exp20240515_h4_b18_ic0_cMB.tif,98,18,4,0,20240515
clMcf7_exp20240515_h4_b19_ic0_cAA.tif,clMcf7_exp20240515_h4_b19_ic0_cBF.tif,clMcf7_exp20240515_h4_b19_ic0_cDA.tif,clMcf7_exp20240515_h4_b19_ic0_cDD.tif,clMcf7_exp20240515_h4_b19_ic0_cED.tif,clMcf7_exp20240515_h4_b19_ic0_cMB.tif,99,19,4,0,20240515
clMcf7_exp20240515_h4_b1_ic0_cAA.tif,clMcf7_exp20240515_h4_b1_ic0_cBF.tif,clMcf7_exp20240515_h4_b1_ic0_cDA.tif,clMcf7_exp20240515_h4_b1_ic0_cDD.tif,clMcf7_exp20240515_h4_b1_ic0_cED.tif,clMcf7_exp20240515_h4_b1_ic0_cMB.tif,100,1,4,0,20240515
clMcf7_exp20240515_h4_b20_ic0_cAA.tif,clMcf7_exp20240515_h4_b20_ic0_cBF.tif,clMcf7_exp20240515_h4_b20_ic0_cDA.tif,clMcf7_exp20240515_h4_b20_ic0_cDD.tif,clMcf7_exp20240515_h4_b20_ic0_cED.tif,clMcf7_exp20240515_h4_b20_ic0_cMB.tif,101,20,4,0,20240515
clMcf7_exp20240515_h4_b2_ic0_cAA.tif,clMcf7_exp20240515_h4_b2_ic0_cBF.tif,clMcf7_exp20240515_h4_b2_ic0_cDA.tif,clMcf7_exp20240515_h4_b2_ic0_cDD.tif,clMcf7_exp20240515_h4_b2_ic0_cED.tif,clMcf7_exp20240515_h4_b2_ic0_cMB.tif,102,2,4,0,20240515
clMcf7_exp20240515_h4_b3_ic0_cAA.tif,clMcf7_exp20240515_h4_b3_ic0_cBF.tif,clMcf7_exp20240515_h4_b3_ic0_cDA.tif,clMcf7_exp20240515_h4_b3_ic0_cDD.tif,clMcf7_exp20240515_h4_b3_ic0_cED.tif,clMcf7_exp20240515_h4_b3_ic0_cMB.tif,103,3,4,0,20240515
clMcf7_exp20240515_h4_b4_ic0_cAA.tif,clMcf7_exp20240515_h4_b4_ic0_cBF.tif,clMcf7_exp20240515_h4_b4_ic0_cDA.tif,clMcf7_exp20240515_h4_b4_ic0_cDD.tif,clMcf7_exp20240515_h4_b4_ic0_cED.tif,clMcf7_exp20240515_h4_b4_ic0_cMB.tif,104,4,4,0,20240515
clMcf7_exp20240515_h4_b5_ic0_cAA.tif,clMcf7_exp20240515_h4_b5_ic0_cBF.tif,clMcf7_exp20240515_h4_b5_ic0_cDA.tif,clMcf7_exp20240515_h4_b5_ic0_cDD.tif,clMcf7_exp20240515_h4_b5_ic0_cED.tif,clMcf7_exp20240515_h4_b5_ic0_cMB.tif,105,5,4,0,20240515
clMcf7_exp20240515_h4_b6_ic0_cAA.tif,clMcf7_exp20240515_h4_b6_ic0_cBF.tif,clMcf7_exp20240515_h4_b6_ic0_cDA.tif,clMcf7_exp20240515_h4_b6_ic0_cDD.tif,clMcf7_exp20240515_h4_b6_ic0_cED.tif,clMcf7_exp20240515_h4_b6_ic0_cMB.tif,106,6,4,0,20240515
clMcf7_exp20240515_h4_b7_ic0_cAA.tif,clMcf7_exp20240515_h4_b7_ic0_cBF.tif,clMcf7_exp20240515_h4_b7_ic0_cDA.tif,clMcf7_exp20240515_h4_b7_ic0_cDD.tif,clMcf7_exp20240515_h4_b7_ic0_cED.tif,clMcf7_exp20240515_h4_b7_ic0_cMB.tif,107,7,4,0,20240515
clMcf7_exp20240515_h4_b8_ic0_cAA.tif,clMcf7_exp20240515_h4_b8_ic0_cBF.tif,clMcf7_exp20240515_h4_b8_ic0_cDA.tif,clMcf7_exp20240515_h4_b8_ic0_cDD.tif,clMcf7_exp20240515_h4_b8_ic0_cED.tif,clMcf7_exp20240515_h4_b8_ic0_cMB.tif,108,8,4,0,20240515
clMcf7_exp20240515_h4_b9_ic0_cAA.tif,clMcf7_exp20240515_h4_b9_ic0_cBF.tif,clMcf7_exp20240515_h4_b9_ic0_cDA.tif,clMcf7_exp20240515_h4_b9_ic0_cDD.tif,clMcf7_exp20240515_h4_b9_ic0_cED.tif,clMcf7_exp20240515_h4_b9_ic0_cMB.tif,109,9,4,0,20240515
clMcf7_exp20240515_h4_b0_ic1_cAA.tif,clMcf7_exp20240515_h4_b0_ic1_cBF.tif,clMcf7_exp20240515_h4_b0_ic1_cDA.tif,clMcf7_exp20240515_h4_b0_ic1_cDD.tif,clMcf7_exp20240515_h4_b0_ic1_cED.tif,clMcf7_exp20240515_h4_b0_ic1_cMB.tif,110,0,4,1,20240515
clMcf7_exp20240515_h4_b10_ic1_cAA.tif,clMcf7_exp20240515_h4_b10_ic1_cBF.tif,clMcf7_exp20240515_h4_b10_ic1_cDA.tif,clMcf7_exp20240515_h4_b10_ic1_cDD.tif,clMcf7_exp20240515_h4_b10_ic1_cED.tif,clMcf7_exp20240515_h4_b10_ic1_cMB.tif,111,10,4,1,20240515
clMcf7_exp20240515_h4_b11_ic1_cAA.tif,clMcf7_exp20240515_h4_b11_ic1_cBF.tif,clMcf7_exp20240515_h4_b11_ic1_cDA.tif,clMcf7_exp20240515_h4_b11_ic1_cDD.tif,clMcf7_exp20240515_h4_b11_ic1_cED.tif,clMcf7_exp20240515_h4_b11_ic1_cMB.tif,112,11,4,1,20240515
clMcf7_exp20240515_h4_b12_ic1_cAA.tif,clMcf7_exp20240515_h4_b12_ic1_cBF.tif,clMcf7_exp20240515_h4_b12_ic1_cDA.tif,clMcf7_exp20240515_h4_b12_ic1_cDD.tif,clMcf7_exp20240515_h4_b12_ic1_cED.tif,clMcf7_exp20240515_h4_b12_ic1_cMB.tif,113,12,4,1,20240515
clMcf7_exp20240515_h4_b13_ic1_cAA.tif,clMcf7_exp20240515_h4_b13_ic1_cBF.tif,clMcf7_exp20240515_h4_b13_ic1_cDA.tif,clMcf7_exp20240515_h4_b13_ic1_cDD.tif,clMcf7_exp20240515_h4_b13_ic1_cED.tif,clMcf7_exp20240515_h4_b13_ic1_cMB.tif,114,13,4,1,20240515
clMcf7_exp20240515_h4_b14_ic1_cAA.tif,clMcf7_exp20240515_h4_b14_ic1_cBF.tif,clMcf7_exp20240515_h4_b14_ic1_cDA.tif,clMcf7_exp20240515_h4_b14_ic1_cDD.tif,clMcf7_exp20240515_h4_b14_ic1_cED.tif,clMcf7_exp20240515_h4_b14_ic1_cMB.tif,115,14,4,1,20240515
clMcf7_exp20240515_h4_b15_ic1_cAA.tif,clMcf7_exp20240515_h4_b15_ic1_cBF.tif,clMcf7_exp20240515_h4_b15_ic1_cDA.tif,clMcf7_exp20240515_h4_b15_ic1_cDD.tif,clMcf7_exp20240515_h4_b15_ic1_cED.tif,clMcf7_exp20240515_h4_b15_ic1_cMB.tif,116,15,4,1,20240515
clMcf7_exp20240515_h4_b16_ic1_cAA.tif,clMcf7_exp20240515_h4_b16_ic1_cBF.tif,clMcf7_exp20240515_h4_b16_ic1_cDA.tif,clMcf7_exp20240515_h4_b16_ic1_cDD.tif,clMcf7_exp20240515_h4_b16_ic1_cED.tif,clMcf7_exp20240515_h4_b16_ic1_cMB.tif,117,16,4,1,20240515
clMcf7_exp20240515_h4_b17_ic1_cAA.tif,clMcf7_exp20240515_h4_b17_ic1_cBF.tif,clMcf7_exp20240515_h4_b17_ic1_cDA.tif,clMcf7_exp20240515_h4_b17_ic1_cDD.tif,clMcf7_exp20240515_h4_b17_ic1_cED.tif,clMcf7_exp20240515_h4_b17_ic1_cMB.tif,118,17,4,1,20240515
clMcf7_exp20240515_h4_b18_ic1_cAA.tif,clMcf7_exp20240515_h4_b18_ic1_cBF.tif,clMcf7_exp20240515_h4_b18_ic1_cDA.tif,clMcf7_exp20240515_h4_b18_ic1_cDD.tif,clMcf7_exp20240515_h4_b18_ic1_cED.tif,clMcf7_exp20240515_h4_b18_ic1_cMB.tif,119,18,4,1,20240515
clMcf7_exp20240515_h4_b19_ic1_cAA.tif,clMcf7_exp20240515_h4_b19_ic1_cBF.tif,clMcf7_exp20240515_h4_b19_ic1_cDA.tif,clMcf7_exp20240515_h4_b19_ic1_cDD.tif,clMcf7_exp20240515_h4_b19_ic1_cED.tif,clMcf7_exp20240515_h4_b19_ic1_cMB.tif,120,19,4,1,20240515
clMcf7_exp20240515_h4_b1_ic1_cAA.tif,clMcf7_exp20240515_h4_b1_ic1_cBF.tif,clMcf7_exp20240515_h4_b1_ic1_cDA.tif,clMcf7_exp20240515_h4_b1_ic1_cDD.tif,clMcf7_exp20240515_h4_b1_ic1_cED.tif,clMcf7_exp20240515_h4_b1_ic1_cMB.tif,121,1,4,1,20240515
clMcf7_exp20240515_h4_b20_ic1_cAA.tif,clMcf7_exp20240515_h4_b20_ic1_cBF.tif,clMcf7_exp20240515_h4_b20_ic1_cDA.tif,clMcf7_exp20240515_h4_b20_ic1_cDD.tif,clMcf7_exp20240515_h4_b20_ic1_cED.tif,clMcf7_exp20240515_h4_b20_ic1_cMB.tif,122,20,4,1,20240515
clMcf7_exp20240515_h4_b2_ic1_cAA.tif,clMcf7_exp20240515_h4_b2_ic1_cBF.tif,clMcf7_exp20240515_h4_b2_ic1_cDA.tif,clMcf7_exp20240515_h4_b2_ic1_cDD.tif,clMcf7_exp20240515_h4_b2_ic1_cED.tif,clMcf7_exp20240515_h4_b2_ic1_cMB.tif,123,2,4,1,20240515
clMcf7_exp20240515_h4_b3_ic1_cAA.tif,clMcf7_exp20240515_h4_b3_ic1_cBF.tif,clMcf7_exp20240515_h4_b3_ic1_cDA.tif,clMcf7_exp20240515_h4_b3_ic1_cDD.tif,clMcf7_exp20240515_h4_b3_ic1_cED.tif,clMcf7_exp20240515_h4_b3_ic1_cMB.tif,124,3,4,1,20240515
clMcf7_exp20240515_h4_b4_ic1_cAA.tif,clMcf7_exp20240515_h4_b4_ic1_cBF.tif,clMcf7_exp20240515_h4_b4_ic1_cDA.tif,clMcf7_exp20240515_h4_b4_ic1_cDD.tif,clMcf7_exp20240515_h4_b4_ic1_cED.tif,clMcf7_exp20240515_h4_b4_ic1_cMB.tif,125,4,4,1,20240515
clMcf7_exp20240515_h4_b5_ic1_cAA.tif,clMcf7_exp20240515_h4_b5_ic1_cBF.tif,clMcf7_exp20240515_h4_b5_ic1_cDA.tif,clMcf7_exp20240515_h4_b5_ic1_cDD.tif,clMcf7_exp20240515_h4_b5_ic1_cED.tif,clMcf7_exp20240515_h4_b5_ic1_cMB.tif,126,5,4,1,20240515
clMcf7_exp20240515_h4_b6_ic1_cAA.tif,clMcf7_exp20240515_h4_b6_ic1_cBF.tif,clMcf7_exp20240515_h4_b6_ic1_cDA.tif,clMcf7_exp20240515_h4_b6_ic1_cDD.tif,clMcf7_exp20240515_h4_b6_ic1_cED.tif,clMcf7_exp20240515_h4_b6_ic1_cMB.tif,127,6,4,1,20240515
clMcf7_exp20240515_h4_b7_ic1_cAA.tif,clMcf7_exp20240515_h4_b7_ic1_cBF.tif,clMcf7_exp20240515_h4_b7_ic1_cDA.tif,clMcf7_exp20240515_h4_b7_ic1_cDD.tif,clMcf7_exp20240515_h4_b7_ic1_cED.tif,clMcf7_exp20240515_h4_b7_ic1_cMB.tif,128,7,4,1,20240515
clMcf7_exp20240515_h4_b8_ic1_cAA.tif,clMcf7_exp20240515_h4_b8_ic1_cBF.tif,clMcf7_exp20240515_h4_b8_ic1_cDA.tif,clMcf7_exp20240515_h4_b8_ic1_cDD.tif,clMcf7_exp20240515_h4_b8_ic1_cED.tif,clMcf7_exp20240515_h4_b8_ic1_cMB.tif,129,8,4,1,20240515
clMcf7_exp20240515_h4_b9_ic1_cAA.tif,clMcf7_exp20240515_h4_b9_ic1_cBF.tif,clMcf7_exp20240515_h4_b9_ic1_cDA.tif,clMcf7_exp20240515_h4_b9_ic1_cDD.tif,clMcf7_exp20240515_h4_b9_ic1_cED.tif,clMcf7_exp20240515_h4_b9_ic1_cMB.tif,130,9,4,1,20240515
clMcf7_exp20240515_h6_b0_ic0_cAA.tif,clMcf7_exp20240515_h6_b0_ic0_cBF.tif,clMcf7_exp20240515_h6_b0_ic0_cDA.tif,clMcf7_exp20240515_h6_b0_ic0_cDD.tif,clMcf7_exp20240515_h6_b0_ic0_cED.tif,clMcf7_exp20240515_h6_b0_ic0_cMB.tif,131,0,6,0,20240515
clMcf7_exp20240515_h6_b10_ic0_cAA.tif,clMcf7_exp20240515_h6_b10_ic0_cBF.tif,clMcf7_exp20240515_h6_b10_ic0_cDA.tif,clMcf7_exp20240515_h6_b10_ic0_cDD.tif,clMcf7_exp20240515_h6_b10_ic0_cED.tif,clMcf7_exp20240515_h6_b10_ic0_cMB.tif,132,10,6,0,20240515
clMcf7_exp20240515_h6_b11_ic0_cAA.tif,clMcf7_exp20240515_h6_b11_ic0_cBF.tif,clMcf7_exp20240515_h6_b11_ic0_cDA.tif,clMcf7_exp20240515_h6_b11_ic0_cDD.tif,clMcf7_exp20240515_h6_b11_ic0_cED.tif,clMcf7_exp20240515_h6_b11_ic0_cMB.tif,133,11,6,0,20240515
clMcf7_exp20240515_h6_b12_ic0_cAA.tif,clMcf7_exp20240515_h6_b12_ic0_cBF.tif,clMcf7_exp20240515_h6_b12_ic0_cDA.tif,clMcf7_exp20240515_h6_b12_ic0_cDD.tif,clMcf7_exp20240515_h6_b12_ic0_cED.tif,clMcf7_exp20240515_h6_b12_ic0_cMB.tif,134,12,6,0,20240515
clMcf7_exp20240515_h6_b13_ic0_cAA.tif,clMcf7_exp20240515_h6_b13_ic0_cBF.tif,clMcf7_exp20240515_h6_b13_ic0_cDA.tif,clMcf7_exp20240515_h6_b13_ic0_cDD.tif,clMcf7_exp20240515_h6_b13_ic0_cED.tif,clMcf7_exp20240515_h6_b13_ic0_cMB.tif,135,13,6,0,20240515
clMcf7_exp20240515_h6_b14_ic0_cAA.tif,clMcf7_exp20240515_h6_b14_ic0_cBF.tif,clMcf7_exp20240515_h6_b14_ic0_cDA.tif,clMcf7_exp20240515_h6_b14_ic0_cDD.tif,clMcf7_exp20240515_h6_b14_ic0_cED.tif,clMcf7_exp20240515_h6_b14_ic0_cMB.tif,136,14,6,0,20240515
clMcf7_exp20240515_h6_b15_ic0_cAA.tif,clMcf7_exp20240515_h6_b15_ic0_cBF.tif,clMcf7_exp20240515_h6_b15_ic0_cDA.tif,clMcf7_exp20240515_h6_b15_ic0_cDD.tif,clMcf7_exp20240515_h6_b15_ic0_cED.tif,clMcf7_exp20240515_h6_b15_ic0_cMB.tif,137,15,6,0,20240515
clMcf7_exp20240515_h6_b16_ic0_cAA.tif,clMcf7_exp20240515_h6_b16_ic0_cBF.tif,clMcf7_exp20240515_h6_b16_ic0_cDA.tif,clMcf7_exp20240515_h6_b16_ic0_cDD.tif,clMcf7_exp20240515_h6_b16_ic0_cED.tif,clMcf7_exp20240515_h6_b16_ic0_cMB.tif,138,16,6,0,20240515
clMcf7_exp20240515_h6_b17_ic0_cAA.tif,clMcf7_exp20240515_h6_b17_ic0_cBF.tif,clMcf7_exp20240515_h6_b17_ic0_cDA.tif,clMcf7_exp20240515_h6_b17_ic0_cDD.tif,clMcf7_exp20240515_h6_b17_ic0_cED.tif,clMcf7_exp20240515_h6_b17_ic0_cMB.tif,139,17,6,0,20240515
clMcf7_exp20240515_h6_b18_ic0_cAA.tif,clMcf7_exp20240515_h6_b18_ic0_cBF.tif,clMcf7_exp20240515_h6_b18_ic0_cDA.tif,clMcf7_exp20240515_h6_b18_ic0_cDD.tif,clMcf7_exp20240515_h6_b18_ic0_cED.tif,clMcf7_exp20240515_h6_b18_ic0_cMB.tif,140,18,6,0,20240515
clMcf7_exp20240515_h6_b19_ic0_cAA.tif,clMcf7_exp20240515_h6_b19_ic0_cBF.tif,clMcf7_exp20240515_h6_b19_ic0_cDA.tif,clMcf7_exp20240515_h6_b19_ic0_cDD.tif,clMcf7_exp20240515_h6_b19_ic0_cED.tif,clMcf7_exp20240515_h6_b19_ic0_cMB.tif,141,19,6,0,20240515
clMcf7_exp20240515_h6_b1_ic0_cAA.tif,clMcf7_exp20240515_h6_b1_ic0_cBF.tif,clMcf7_exp20240515_h6_b1_ic0_cDA.tif,clMcf7_exp20240515_h6_b1_ic0_cDD.tif,clMcf7_exp20240515_h6_b1_ic0_cED.tif,clMcf7_exp20240515_h6_b1_ic0_cMB.tif,142,1,6,0,20240515
clMcf7_exp20240515_h6_b20_ic0_cAA.tif,clMcf7_exp20240515_h6_b20_ic0_cBF.tif,clMcf7_exp20240515_h6_b20_ic0_cDA.tif,clMcf7_exp20240515_h6_b20_ic0_cDD.tif,clMcf7_exp20240515_h6_b20_ic0_cED.tif,clMcf7_exp20240515_h6_b20_ic0_cMB.tif,143,20,6,0,20240515
clMcf7_exp20240515_h6_b21_ic0_cAA.tif,clMcf7_exp20240515_h6_b21_ic0_cBF.tif,clMcf7_exp20240515_h6_b21_ic0_cDA.tif,clMcf7_exp20240515_h6_b21_ic0_cDD.tif,clMcf7_exp20240515_h6_b21_ic0_cED.tif,clMcf7_exp20240515_h6_b21_ic0_cMB.tif,144,21,6,0,20240515
clMcf7_exp20240515_h6_b22_ic0_cAA.tif,clMcf7_exp20240515_h6_b22_ic0_cBF.tif,clMcf7_exp20240515_h6_b22_ic0_cDA.tif,clMcf7_exp20240515_h6_b22_ic0_cDD.tif,clMcf7_exp20240515_h6_b22_ic0_cED.tif,clMcf7_exp20240515_h6_b22_ic0_cMB.tif,145,22,6,0,20240515
clMcf7_exp20240515_h6_b2_ic0_cAA.tif,clMcf7_exp20240515_h6_b2_ic0_cBF.tif,clMcf7_exp20240515_h6_b2_ic0_cDA.tif,clMcf7_exp20240515_h6_b2_ic0_cDD.tif,clMcf7_exp20240515_h6_b2_ic0_cED.tif,clMcf7_exp20240515_h6_b2_ic0_cMB.tif,146,2,6,0,20240515
clMcf7_exp20240515_h6_b3_ic0_cAA.tif,clMcf7_exp20240515_h6_b3_ic0_cBF.tif,clMcf7_exp20240515_h6_b3_ic0_cDA.tif,clMcf7_exp20240515_h6_b3_ic0_cDD.tif,clMcf7_exp20240515_h6_b3_ic0_cED.tif,clMcf7_exp20240515_h6_b3_ic0_cMB.tif,147,3,6,0,20240515
clMcf7_exp20240515_h6_b4_ic0_cAA.tif,clMcf7_exp20240515_h6_b4_ic0_cBF.tif,clMcf7_exp20240515_h6_b4_ic0_cDA.tif,clMcf7_exp20240515_h6_b4_ic0_cDD.tif,clMcf7_exp20240515_h6_b4_ic0_cED.tif,clMcf7_exp20240515_h6_b4_ic0_cMB.tif,148,4,6,0,20240515
clMcf7_exp20240515_h6_b5_ic0_cAA.tif,clMcf7_exp20240515_h6_b5_ic0_cBF.tif,clMcf7_exp20240515_h6_b5_ic0_cDA.tif,clMcf7_exp20240515_h6_b5_ic0_cDD.tif,clMcf7_exp20240515_h6_b5_ic0_cED.tif,clMcf7_exp20240515_h6_b5_ic0_cMB.tif,149,5,6,0,20240515
